,train_loss,test_loss,train_ACC,test_ACC,lr
0,2.2251785588081536,1.786859450340271,22.93,31.17,0.1
1,1.6987208057852352,1.6503001761436462,34.772,37.0,0.09997532801828658
2,1.494479132430328,1.4444870996475219,44.486,47.6,0.09990133642141358
3,1.2950312109554516,1.2606363517045975,52.668,55.75,0.099778098230154
4,1.089315923278594,1.1591353690624238,60.74,58.19,0.0996057350657239
5,0.956921829134607,1.2569881969690322,65.696,58.46,0.09938441702975688
6,0.8761886833878734,1.0752063596248627,68.926,63.13,0.09911436253643444
7,0.7984696762336184,1.3114897936582566,71.874,60.59,0.09879583809693737
8,0.7427629650096454,0.9196549922227859,74.196,68.39,0.09842915805643156
9,0.7065857135121475,0.8839636170864105,75.36,69.43,0.09801468428384716
10,0.6673513279698998,1.2327584999799728,76.584,61.63,0.09755282581475769
11,0.6410743665054935,0.9907264131307602,77.732,68.46,0.09704403844771128
12,0.6129101819699377,0.9895396137237549,78.878,67.85,0.09648882429441258
13,0.5918701175228714,0.9251003819704056,79.468,70.46,0.09588773128419906
14,0.5745764663609703,0.737854672074318,80.02,75.39,0.09524135262330098
15,0.5534406244145025,1.028396899700165,80.748,70.3,0.0945503262094184
16,0.5330634845034851,1.0302950835227966,81.624,68.67,0.09381533400219319
17,0.5204218728539279,0.8665874794125557,82.254,72.16,0.0930371013501972
18,0.5047852422117882,0.7352331176400184,82.542,76.16,0.09221639627510078
19,0.499718787877456,0.7506288546323776,82.798,74.88,0.09135402871372812
20,0.4772364040241217,0.7045574387907982,83.386,77.77,0.09045084971874741
21,0.47653692194720365,0.6357432851195335,83.492,78.81,0.08950775061878455
22,0.467057518641967,0.692056474685669,83.768,77.8,0.0885256621387895
23,0.4575634863980286,0.6782168561220169,84.142,77.79,0.08750555348152302
24,0.4547475260846755,0.7185384824872016,84.378,76.39,0.08644843137107061
25,0.4414338257230456,0.8873988288640976,84.916,74.17,0.0853553390593274
26,0.4273024420146747,0.5881858286261559,85.232,80.28,0.08422735529643446
27,0.4282946212364889,0.6924952664971351,85.124,77.21,0.08306559326618262
28,0.42315132946461975,0.4991916730999947,85.368,83.12,0.08187119948743452
29,0.4175484574511838,0.6462687757611275,85.66,78.65,0.08064535268264886
30,0.4021366003834073,0.6608038032054901,86.08,78.24,0.0793892626146237
31,0.39590101534753197,0.7192728528380394,86.348,78.31,0.07810416889260657
32,0.39027955152494526,0.5906427738070488,86.54,80.51,0.07679133974894986
33,0.38899816126774645,0.8535439562797547,86.562,74.54,0.0754520707875186
34,0.376096273665233,0.5423800495266914,87.148,81.58,0.0740876837050858
35,0.3748393364803261,0.5607002505660057,86.976,81.59,0.07269952498697738
36,0.364723892582347,0.6114817216992379,87.466,79.64,0.07128896457825366
37,0.35852521394982056,0.4809491077065468,87.558,83.95,0.06985739453173906
38,0.3562962391873455,0.4884921079874039,87.726,83.21,0.06840622763423394
39,0.344987908059069,0.46592855751514434,87.908,84.49,0.06693689601226462
40,0.3422926162438624,0.48664810582995416,88.198,83.74,0.06545084971874741
41,0.3360942170748015,0.5508836695551872,88.294,82.34,0.06394955530196152
42,0.32678043663196854,0.5376770552992821,88.692,82.69,0.062434494358242776
43,0.3215473285873833,0.4788269239664078,88.85,84.57,0.06090716206982718
44,0.3104273939452818,0.5064910796284675,89.236,83.56,0.05936906572928628
45,0.3033939583222275,0.9350589275360107,89.536,74.25,0.05782172325201159
46,0.30788650540897,0.4712463265657425,89.446,84.79,0.056266661678215264
47,0.29520989108421003,0.6103039553761482,89.912,80.25,0.05470541566592575
48,0.2874788186891609,0.4136197890341282,90.124,85.66,0.053139525976465714
49,0.28061068797355415,0.47522622138261794,90.226,84.63,0.05157053795390645
50,0.27562595050200783,0.44039577841758726,90.424,85.49,0.05000000000000004
51,0.26687888160843376,0.492432267665863,90.852,84.47,0.04842946204609362
52,0.26082224690395855,0.39750620946288107,91.0,86.97,0.04686047402353437
53,0.2536904950580938,0.7716666007041931,91.23,78.64,0.045294584334074316
54,0.2469725083664555,0.4328270746767521,91.488,86.2,0.043733338321784825
55,0.23633441170844274,0.42701891392469404,91.94,86.11,0.042178276747988484
56,0.2285745441151397,0.5241175869107246,92.084,83.53,0.0406309342707138
57,0.22621909338418786,0.43438475906848906,92.178,85.84,0.039092837930172916
58,0.21838645557003558,0.5067456245422364,92.556,84.38,0.037565505641757285
59,0.20846080610438075,0.37535406835377216,92.846,87.61,0.03605044469803857
60,0.198545695799391,0.5445361801981926,93.094,83.48,0.034549150281252675
61,0.19077594574455106,0.4159876922518015,93.324,87.57,0.03306310398773546
62,0.189872809040272,0.4914259545505047,93.354,85.09,0.031593772365766146
63,0.18002116709680813,0.4160268650203943,93.714,87.08,0.030142605468260992
64,0.16979128774970084,0.31953448548913,94.148,89.3,0.028711035421746394
65,0.15468529461289915,0.3631337569653988,94.714,88.11,0.027300475013022688
66,0.14912248781079526,0.4133617517352104,94.876,87.57,0.025912316294914254
67,0.14667517634685082,0.3106929908692837,94.984,90.34,0.02454792921248146
68,0.1335637205949677,0.3063097333908081,95.438,90.59,0.02320866025105018
69,0.12373834605450215,0.3763846057653427,95.794,88.62,0.021895831107393487
70,0.11730744809750705,0.3001754389703274,96.062,90.53,0.02061073738537637
71,0.10608003361869955,0.2991547731310129,96.456,90.96,0.01935464731735119
72,0.09980583636809492,0.30755325831472874,96.612,90.12,0.018128800512565532
73,0.09078479381492528,0.2875087674707174,96.932,91.04,0.016934406733817433
74,0.08069047852969535,0.26486961141228677,97.388,91.87,0.01577264470356558
75,0.07093712851843413,0.3004222495481372,97.646,91.2,0.014644660940672643
76,0.0660179366912607,0.2689800000935793,97.862,92.03,0.013551568628929448
77,0.05426694580432399,0.2939458502829075,98.314,91.33,0.012494446518477033
78,0.04721134958450523,0.2603647505491972,98.594,92.4,0.011474337861210555
79,0.04004765477965174,0.23247667487710713,98.79,93.23,0.01049224938121549
80,0.03276584121038961,0.25585804507136345,99.062,92.7,0.009549150281252642
81,0.02897020247872071,0.2520536906272173,99.238,92.8,0.008645971286271922
82,0.021684310294192315,0.22307509828358887,99.492,93.57,0.007783603724899264
83,0.017637435149739655,0.21772671706974506,99.622,93.77,0.006962898649802819
84,0.014956515249045914,0.2269258115068078,99.714,93.73,0.0061846659978068265
85,0.012990222439346144,0.21525444470345975,99.784,93.9,0.005449673790581615
86,0.010601978559675805,0.21258759789168835,99.844,93.97,0.004758647376699036
87,0.00925278078104891,0.21041703848168253,99.884,94.13,0.004112268715800957
88,0.008652788216231482,0.21037896394729613,99.888,94.06,0.003511175705587435
89,0.00722391187431305,0.20882256664335727,99.942,94.03,0.0029559615522887295
90,0.006842954375166589,0.21021724000573158,99.942,93.95,0.0024471741852423253
91,0.006901936213154812,0.2066377125866711,99.922,94.05,0.0019853157161528537
92,0.006097285135034615,0.20488348618149757,99.954,94.15,0.0015708419435684529
93,0.006053818476712688,0.2064261240325868,99.948,94.19,0.0012041619030626347
94,0.005962282040780482,0.20509311269968747,99.95,94.09,0.0008856374635655646
95,0.005881959554570181,0.20597375547513366,99.954,94.11,0.0006155829702431174
96,0.005636315212211074,0.2084086263924837,99.962,94.06,0.00039426493427611206
97,0.00528904298901596,0.20557037487626076,99.978,94.06,0.00022190176984600036
98,0.005348680516504838,0.20542332580313086,99.978,94.03,9.866357858642213e-05
99,0.005385986644515049,0.20674908781424164,99.97,94.05,2.4671981713420017e-05
